timestamp,power_w
1106937.322899884,6.818
1106937.529045909,7.036
1106937.736269135,6.93
1106937.943201691,48.952
1106938.146370687,49.143
1106938.349520558,49.504
1106938.552925635,163.831
1106938.756208326,172.053
1106938.959633446,178.657
1106939.166430378,181.417
1106939.370536985,178.718
1106939.575753545,176.953
1106939.778848733,176.218
1106939.98228147,174.433
1106940.185766954,178.157
1106940.389259409,177.935
1106940.592709673,177.568
1106940.796226206,176.325
1106940.999462454,177.815
1106941.202916616,176.984
1106941.410203724,171.298
1106941.614018065,177.048
1106941.818091521,177.06
1106942.022562092,174.838
1106942.225762747,175.792
1106942.429283177,175.851
1106942.632798424,175.524
1106942.836211996,176.167
1106943.039600474,175.505
1106943.24302109,176.168
1106943.446196597,176.336
1106943.649657822,176.099
1106943.853909886,176.297
1106944.057408938,174.362
1106944.260866819,177.364
1106944.46434454,176.466
1106944.66737079,176.838
1106944.870728967,175.885
1106945.074211236,178.111
1106945.277586008,176.725
1106945.480983503,174.358
1106945.684691649,177.778
1106945.887764813,176.99
1106946.091271518,174.821
1106946.294802532,176.255
1106946.498383743,175.189
1106946.701910283,175.363
1106946.905387938,176.568
1106947.111475756,176.277
1106947.315397778,174.826
1106947.519300774,176.657
1106947.72284687,177.646
1106947.926357687,176.743
1106948.129916848,175.826
1106948.333146553,177.666
1106948.536790163,177.078
1106948.740378146,176.305
1106948.943924335,176.14
1106949.1473693,177.128
1106949.353751273,175.459
1106949.558581831,175.845
1106949.762066054,177.038
1106949.965598407,175.941
1106950.169180056,176.589
1106950.37271241,176.003
1106950.576279492,176.476
1106950.779847635,175.714
1106950.983400239,175.137
1106951.186919463,176.843
1106951.391340201,177.207
1106951.594776565,175.177
1106951.798834179,177.158
1106952.002168223,176.333
1106952.205598433,175.726
1106952.409114097,174.701
1106952.612711849,175.447
1106952.816208053,175.262
1106953.019691216,176.075
1106953.222818222,174.53
1106953.426363221,175.87
1106953.629916833,174.675
1106953.833466813,174.923
1106954.040835667,175.507
1106954.245905169,174.181
1106954.449235405,175.007
1106954.652707309,175.717
1106954.856213465,175.401
1106955.059692783,175.032
1106955.263177272,174.902
1106955.466256262,175.969
1106955.669762307,175.2
1106955.873232789,176.025
1106956.076806781,177.154
1106956.280372256,174.76
1106956.493926151,175.316
1106956.697215719,176.026
1106956.9008255,175.472
1106957.104263668,175.38
1106957.307798504,173.854
1106957.511271211,174.599
1106957.714727488,175.372
1106957.917838541,174.34
1106958.121336395,175.616
1106958.324871023,174.762
1106958.52839804,175.785
1106958.734200232,174.594
1106958.939857424,174.496
1106959.143214255,174.597
1106959.346830503,176.458
1106959.550482344,174.634
1106959.754033042,174.444
1106959.957550577,174.754
1106960.161105822,175.22
1106960.364284513,174.63
1106960.567902764,174.124
1106960.771397998,174.414
1106960.978033017,173.442
1106961.181522861,174.701
1106961.38594027,174.347
1106961.589105781,174.438
1106961.792615975,174.093
1106961.996140652,176.11
1106962.199694754,174.92
1106962.403207276,175.191
1106962.606757255,175.988
1106962.809978613,174.935
1106963.013551197,175.157
1106963.220121203,175.421
1106963.423679537,175.381
1106963.627513109,173.126
1106963.831054077,174.813
1106964.034265801,175.513
1106964.237756759,175.832
1106964.441266074,173.497
1106964.644779115,175.518
1106964.848303258,175.043
1106965.051832711,175.064
1106965.254935187,175.79
1106965.461453866,175.963
1106965.66543538,174.773
1106965.868996395,175.673
1106966.072592456,176.195
1106966.27619979,176.123
1106966.479405181,175.577
1106966.682926605,175.189
1106966.886540958,174.774
1106967.090099064,175.519
1106967.29357141,174.551
1106967.499984692,175.937
1106967.703711346,175.395
1106967.907800824,175.455
1106968.11191366,176.183
1106968.315516995,174.822
1106968.519059411,173.904
1106968.722270313,175.677
1106968.926062565,176.559
1106969.1296594,174.392
1106969.333309511,173.711
1106969.536927093,175.486
1106969.741995172,174.121
1106969.946057282,176.089
1106970.149591343,175.435
1106970.353115968,175.705
1106970.5566059,175.7
1106970.759999682,173.695
1106970.96348278,175.65
1106971.16668122,174.684
1106971.370171629,173.651
1106971.573739929,176.527
1106971.777285681,174.139
1106971.980822227,173.76
1106972.184380683,175.682
1106972.389853763,175.063
1106972.593778169,175.713
1106972.797856337,173.35
1106973.001430061,173.711
1106973.204970724,174.189
1106973.43043107,174.657
1106973.633756091,176.419
1106973.83739878,173.8
1106974.040991938,173.946
1106974.24458748,176.671
1106974.4480512,173.561
1106974.65153807,173.705
1106974.858168603,174.06
1106975.062464046,174.363
1106975.267052683,175.576
1106975.470548172,176.128
1106975.674038009,174.634
1106975.877639829,174.244
1106976.080853636,174.464
1106976.28440464,174.41
1106976.487916719,174.585
1106976.691732065,174.189
1106976.89519068,174.257
1106977.09869393,173.806
1106977.301782837,174.555
1106977.508972183,174.008
1106977.712597509,174.111
1106977.916206139,174.9
1106978.119740172,174.92
1106978.323329212,174.798
1106978.526563581,174.466
1106978.730135146,175.648
1106978.933759709,173.799
1106979.137558436,174.952
1106979.341171766,174.996
1106979.544681069,173.431
1106979.747815082,174.621
1106979.951288271,174.973
1106980.158331491,173.943
1106980.362512276,174.201
1106980.566556062,174.024
1106980.770052442,174.02
1106980.973241437,175.449
1106981.176709403,173.321
1106981.380299254,174.109
1106981.5839151,173.49
1106981.787428333,174.204
1106981.990919007,174.274
1106982.194136199,174.146
1106982.397679701,174.747
1106982.60122829,174.013
1106982.804806218,174.311
1106983.011303886,174.22
1106983.21487091,174.863
1106983.418190931,174.766
1106983.621747605,174.281
1106983.825400305,174.818
1106984.028910186,173.905
1106984.232415077,174.397
1106984.435732552,173.283
1106984.639394971,175.303
1106984.843047702,174.198
1106985.046618537,174.729
1106985.250197765,174.727
1106985.453664218,175.289
1106985.660769821,175.255
