timestamp,power_w
1107145.099800503,63.308
1107145.302805913,62.484
1107145.505882188,62.31
1107145.708898759,62.177
1107145.911894145,61.811
1107146.11495221,62.077
1107146.318439912,175.457
1107146.522024048,173.462
1107146.725536728,174.346
1107146.929024159,175.513
1107147.132476923,174.627
1107147.336051507,173.957
1107147.539689146,173.031
1107147.743184841,172.602
1107147.946836567,174.823
1107148.150485565,173.092
1107148.354127285,172.846
1107148.557890269,173.694
1107148.761465125,172.124
1107148.96505107,173.332
1107149.168268069,176.424
1107149.371835023,173.768
1107149.575385597,173.194
1107149.779031633,172.648
1107149.982762593,176.21
1107150.188228124,174.339
1107150.391921724,175.857
1107150.595524702,172.775
1107150.799134711,172.759
1107151.002805218,173.595
1107151.206372497,173.177
1107151.409927151,173.855
1107151.613276568,173.759
1107151.817133327,173.662
1107152.020704971,173.264
1107152.224679728,173.779
1107152.428275489,173.593
1107152.631758148,175.967
1107152.835084148,174.519
1107153.038669496,174.566
1107153.242418008,174.274
1107153.446083186,172.969
1107153.649733442,171.734
1107153.853494569,172.494
1107154.05693609,172.632
1107154.260622928,173.797
1107154.465552291,174.158
1107154.669267856,173.545
1107154.872977277,173.11
1107155.076743967,173.918
1107155.280105928,173.634
1107155.484068131,173.402
1107155.687750907,173.837
1107155.891327515,175.008
1107156.095102966,172.223
1107156.29882842,173.874
1107156.502201671,171.926
1107156.706608051,172.58
1107156.910245285,173.779
1107157.1138485,173.134
1107157.31761071,173.696
1107157.521141273,173.209
1107157.724328951,174.368
1107157.927942242,173.635
1107158.13163165,174.888
1107158.335357875,174.641
1107158.539032574,173.345
1107158.7427373,172.798
1107158.947272399,173.264
1107159.150950605,174.053
1107159.354650693,174.133
1107159.558427498,172.605
1107159.762066668,172.645
1107159.965748703,173.13
1107160.169079071,173.311
1107160.37275081,173.213
1107160.576361688,174.22
1107160.780043325,173.71
1107160.98377746,173.334
1107161.188271748,172.651
1107161.391534762,173.097
1107161.59670706,173.145
1107161.800277718,173.6
1107162.003948528,173.425
1107162.207618804,174.009
1107162.411308235,174.403
1107162.614558099,174.22
1107162.818258059,174.681
1107163.021996712,175.599
1107163.228388548,172.9
1107163.432303453,173.267
1107163.636482028,173.77
1107163.839822799,173.812
1107164.043387543,173.934
1107164.24698922,173.318
