timestamp,power_w
293559.47828127,10.034
293559.69879271,9.794
293559.901057493,9.789
293560.103316851,9.305
293560.305585167,9.648
293560.507896373,9.644
293560.71022731,9.987
293560.913035849,56.818
293561.11497953,56.697
293561.31691506,56.716
293561.518884988,56.836
293561.720996702,57.073
293561.923047987,57.092
293562.127604534,57.054
293562.329531461,186.412
293562.531488114,222.46
293562.734351076,267.372
293562.936352981,271.6
293563.13907738,273.78
293563.34101227,276.909
293563.5430092,268.923
293563.744920313,273.587
293563.947136419,276.642
293564.149060813,278.573
293564.352192534,275.544
293564.554223798,276.496
293564.756205556,271.6
293564.96458908,275.019
293565.166649295,280.915
293565.368644992,269.657
293565.570627277,277.834
293565.772599323,276.833
293565.974563431,278.671
293566.176536037,269.449
293566.378633711,277.477
293566.593795427,278.023
293566.795871772,278.337
293566.997969149,277.43
293567.199931448,267.507
293567.4019507,276.638
293567.6048716,274.75
293567.830514579,278.719
293568.031099669,277.764
293568.245999423,276.806
293568.447941654,277.855
293568.649856135,277.57
293568.851808424,278.188
293569.05372181,278.862
293569.255696092,280.293
293569.457685325,278.432
293569.65970624,278.576
293569.861804128,279.649
293570.063768611,277.05
293570.265707273,278.934
293570.467638691,278.551
293570.669579101,278.289
293570.877573239,273.415
293571.079990395,275.758
293571.281941612,279.34
293571.483875234,276.237
293571.692447925,280.557
293571.899996535,273.002
293572.104947001,274.566
293572.30687379,273.845
293572.50880038,282.418
293572.713390553,272.533
293572.915306618,281.082
293573.133366643,275.164
293573.335307544,276.069
293573.537286136,280.843
293573.739247012,275.332
293573.941203767,276.971
293574.144710945,274.996
293574.346637888,278.17
293574.54859335,279.098
293574.750525974,278.217
293574.952448219,276.615
293575.15438034,276.189
293575.362761276,269.569
293575.564672742,276.356
293575.767304963,279.815
293575.969211094,277.001
293576.171117428,271.912
293576.375105652,275.923
293576.580765911,277.454
293576.782683819,276.471
293576.984614292,273.94
293577.186564639,277.574
293577.388494666,275.541
293577.596924765,281.298
293577.801263153,279.077
293578.004449487,276.59
293578.206417441,278.887
293578.408449522,279.34
293578.610444301,283.302
293578.812361713,276.309
293579.014297444,278.336
293579.216257143,279.82
293579.418197836,284.495
293579.626114794,277.192
