timestamp,power_w
665644.773687878,15.658
665644.975384132,9.573
665645.177715697,9.226
665645.3802204,9.232
665645.582587871,9.133
665645.784962358,11.225
665645.987266922,9.378
665646.189639772,57.448
665646.393075165,57.639
665646.595032605,57.653
665646.797042551,57.686
665646.999075611,57.686
665647.201096018,57.92
665647.403036347,58.94
665647.608219045,187.927
665647.811770972,251.49
665648.017941516,280.682
665648.219881748,278.436
665648.421820247,283.294
665648.623786214,286.43
665648.825847585,281.645
665649.027894863,281.401
665649.230950731,282.861
665649.469465529,283.798
665649.671508223,283.87
665649.87349572,287.339
665650.075432463,278.769
665650.277365771,280.638
665650.479299655,278.071
665650.686825516,283.965
665650.889560889,273.927
665651.091510561,280.035
665651.293461642,279.797
665651.495411447,285.209
665651.697491204,270.179
665651.899436986,281.978
665652.102753111,282.958
665652.304821323,284.874
665652.506883581,275.106
665652.715704037,274.977
665652.917880045,284.684
665653.119882344,287.459
665653.321881508,271.454
665653.523827821,281.547
665653.725832762,279.437
665653.927833226,278.148
665654.129908371,280.25
665654.332574935,284.42
665654.540509551,282.409
665654.742454023,277.594
665654.945594961,281.787
665655.147613448,272.725
665655.349554666,282.958
665655.551505472,285.521
665655.753496062,275.054
665655.955482454,274.431
665656.157418886,281.954
665656.359404205,272.296
665656.562682182,273.129
665656.764631861,275.717
665656.966587255,280.134
665657.174960359,267.968
665657.376940005,274.527
665657.578915621,281.834
665657.780888067,277.736
665657.98305036,275.669
665658.185143269,276.083
665658.387192464,280.613
665658.589144413,274.958
665658.791137416,278.217
665658.993119791,280.706
665659.201549604,279.773
665659.40345912,274.358
665659.605916383,274.623
665659.807889728,278.359
665660.009900012,281.951
665660.211865974,277.089
665660.497206697,277.475
665660.69923561,278.407
665660.901283024,278.169
665661.10332124,276.539
665661.313201757,282.864
665661.51526749,275.023
665661.717321557,277.45
665661.919331593,280.806
665662.12134676,281.523
665662.324484505,278.215
665662.52648718,280.132
665662.728522466,286.263
665662.93054025,278.455
665663.13249513,279.101
665663.341961591,280.588
665663.543892262,282.002
665663.745844338,277.98
665663.947783575,281.521
665664.149749452,279.967
665664.352285943,282.983
665664.554239578,276.395
665664.756184189,281.257
665664.958139439,279.771
665665.166476136,278.167
665665.368558154,280.207
665665.570679806,280.921
665665.77267178,286.789
665665.974701035,274.975
665666.176748572,276.299
665666.379753026,280.538
665666.581709456,281.233
665666.785971029,273.11
665666.994881948,278.575
665667.196945421,279.489
665667.406861383,283.631
665667.608779776,278.359
665667.810715882,282.0
665668.012646402,279.414
665668.217866855,276.849
665668.418614298,280.159
665668.620684135,283.175
665668.825563507,282.984
665669.027694006,272.987
665669.239464246,279.249
665669.441566805,284.491
665669.643646661,281.642
665669.845683321,278.622
665670.047722132,280.059
665670.249874575,283.917
665670.452041187,270.253
665670.654102769,278.167
665670.862734263,271.459
665671.065022378,286.119
665671.267111451,281.952
665671.469079754,280.686
665671.671075159,286.263
665671.873055242,276.251
665672.075039297,276.228
665672.277187702,285.688
665672.479171726,273.786
665672.689138065,284.108
665672.891437144,276.397
665673.093384519,285.856
665673.297138853,274.183
665673.499158141,277.307
665673.701453727,278.526
665673.903402321,275.1
665674.105388121,275.581
665674.307361977,276.391
665674.509365207,275.627
665674.711399694,277.999
665674.920654828,275.389
665675.122653998,279.15
665675.32524355,274.137
665675.527197999,278.283
665675.729303161,278.67
665675.931276513,274.833
665676.133259532,278.215
665676.33703827,280.973
665676.53901338,279.464
665676.749219505,280.562
665676.951230368,277.903
665677.153255668,282.337
665677.355785398,277.662
665677.557841115,281.163
665677.759813505,283.244
665677.961803305,277.634
665678.163851616,282.169
665678.37297538,275.077
665678.574929908,267.045
665678.776902945,271.595
665678.978865015,279.628
665679.18090352,278.0
665679.382861994,271.981
665679.584812245,274.527
665679.786779347,271.668
665679.988755636,271.764
665680.190721175,278.55
665680.392719931,273.202
665680.601394519,272.985
665680.803364971,275.843
665681.005341866,274.121
665681.207351759,273.847
665681.413202918,276.035
665681.615165393,278.723
665681.824296804,277.545
665682.02625166,276.867
665682.228206967,284.203
665682.430746076,275.987
665682.63377915,276.778
665682.836476249,280.206
665683.039210184,272.483
665683.241198005,275.724
665683.443382981,278.552
665683.64533282,269.144
665683.84728029,279.031
665684.049219443,278.095
665684.25843455,273.998
665684.460379789,278.167
665684.662347659,282.241
665684.864283782,270.926
665685.069253127,280.493
665685.280291945,281.474
665685.482271139,277.764
665685.684911184,280.011
665685.888480129,280.898
665686.092385777,282.718
665686.301978756,278.382
665686.50397966,275.744
665686.706067722,276.92
665686.908284075,280.729
665687.11029412,276.06
665687.31223488,275.268
665687.515295766,278.813
665687.717297338,277.858
665687.919324389,277.784
665688.129596247,279.652
665688.331533288,277.066
665688.533608264,275.435
665688.735545988,280.729
665688.937529459,279.005
665689.139532034,273.487
665689.341492362,279.531
665689.552432571,279.317
665689.756785604,267.495
665689.958783325,272.649
665690.160773948,270.013
665690.39711651,279.221
665690.605015053,271.355
665690.807022772,272.745
665691.009605442,274.358
665691.211601327,273.345
665691.413598681,274.856
665691.623809755,274.789
665691.825769749,274.375
665692.027734407,273.25
665692.229661847,270.374
665692.431711752,273.898
665692.633674966,277.472
665692.835642968,268.767
665693.037605391,273.176
665693.247045418,276.629
665693.449043929,276.1
665693.650990695,278.018
665693.852963619,278.501
665694.054962895,275.102
665694.256925831,277.305
665694.458857526,276.557
665694.660870136,277.353
665694.871150887,278.958
665695.07309623,273.592
665695.275082538,277.569
665695.477036693,281.619
665695.678977329,276.97
665695.880911475,277.855
665696.082876601,277.376
665696.285284683,281.355
665696.487345873,276.292
665696.697634681,282.72
665696.899583788,278.765
665697.101589477,280.202
665697.303551536,275.627
665697.505487517,278.067
665697.707403782,280.686
665697.909374715,277.229
665698.111337066,272.725
665698.31328446,271.358
665698.515257112,260.893
665698.731897099,247.274
665698.934493307,242.377
665699.152472701,245.387
665699.356774783,254.3
665699.559099338,258.048
665699.76104066,259.466
665699.967401945,252.627
