timestamp,power_w
664717.001747429,9.465
664717.203588259,9.469
664717.405829993,9.564
664717.608129841,9.472
664717.810546831,9.616
664718.015705697,9.616
664718.218018933,9.714
664718.418750856,57.429
664718.622986936,57.677
664718.824966011,57.677
664719.026948667,57.92
664719.228938422,58.162
664719.42959143,58.012
664719.633220411,58.804
664719.837406267,187.558
664720.055460959,235.205
664720.257500761,275.127
664720.459510284,280.136
664720.661461062,287.602
664720.863414689,279.225
664721.065441767,275.245
664721.267500958,279.872
664721.469458833,283.51
664721.671462367,278.698
664721.873463646,280.587
664722.083156758,281.09
664722.287253945,280.733
664722.489262207,280.326
664722.691275059,285.21
664722.893338949,280.733
664723.095321541,283.247
664723.29727901,276.707
664723.499744494,283.845
664723.701789814,282.386
664723.911357055,282.313
664724.11560202,274.581
664724.320895387,280.829
664724.522985133,279.51
664724.725045708,282.265
664724.93373728,284.349
664725.135689126,285.21
664725.337645084,283.678
664725.539596724,283.2
664725.741553661,274.025
664725.943529422,275.006
664726.145493096,282.409
664726.347437131,284.42
664726.549428906,273.377
664726.758221476,280.131
664726.960181356,276.684
664727.163007912,276.587
664727.365033295,272.397
664727.567036655,278.646
664727.76908534,275.437
664727.971134351,283.081
664728.173178421,268.824
664728.382398405,285.257
664728.584570398,281.234
664728.786505116,280.298
664728.991230266,275.362
664729.194102709,278.456
664729.407691375,273.952
664729.610854512,282.601
664729.816039225,275.73
664730.017987409,278.934
664730.220021813,275.868
664730.429737732,280.563
664730.634494233,276.161
664730.838464088,279.413
664731.040412813,276.203
664731.242360335,277.952
664731.459675675,280.757
664731.662741281,281.161
664731.864688927,278.334
664732.067585917,279.68
664732.269778823,279.341
664732.471776862,277.736
664732.673773674,282.385
664732.882868398,281.928
664733.087451936,277.501
664733.290651887,276.928
664733.492662645,281.499
664733.704641748,283.654
664733.908756673,280.134
664734.110796272,280.255
664734.312932249,282.17
664734.526249634,283.558
664734.728257031,282.217
664734.930223503,279.824
664735.132889062,284.228
664735.334905712,278.098
664735.53729967,271.726
664735.740253069,278.646
664735.94901811,278.699
664736.15107344,285.808
664736.353108587,282.744
664736.555166745,274.239
664736.757189216,279.007
664736.960343139,284.779
664737.174851752,281.476
664737.378180281,281.787
664737.580230277,279.058
664737.782252142,279.827
664737.984353873,274.718
664738.186361828,279.967
664738.388371228,285.353
664738.5903782,279.484
664738.79235485,281.595
664738.99554112,280.47
664739.197722659,279.152
664739.412813975,279.031
664739.614763875,278.455
664739.816738626,282.097
664740.018767532,278.334
664740.22080203,282.262
664740.423032583,281.356
664740.625040809,277.884
664740.82702403,279.915
664741.0377864,278.55
664741.240441747,278.119
664741.465202963,282.363
664741.667181122,282.119
664741.869224384,285.042
664742.071224128,276.922
664742.273229876,268.68
664742.482465923,282.84
664742.686423821,276.539
664742.888403351,276.899
664743.090368306,272.85
