run_utc,run_id,benchmark,workload,config_id,repeat_index,inner_iters,runtime_s,energy_j,energy_j_counter,avg_power_w,peak_power_w,min_power_w,n_power_samples,n_failed_power_samples,power_duration_s,below_30s_floor,idle_pre_context_avg_w,idle_pre_context_min_w,idle_pre_context_peak_w,idle_pre_context_duration_s,idle_pre_context_n_samples,idle_post_context_avg_w,idle_post_context_min_w,idle_post_context_peak_w,idle_post_context_duration_s,idle_post_context_n_samples,idle_skip_reason,work_hash,work_hash_kind,power_window,gpu_model_observed,gpu_uuid,node_name,driver_version,hardware_source,precision,allow_tf32_matmul,allow_tf32_cudnn,image_ref,git_commit,power_trace_path,exclusion_reason
2026-08-23T10:49:32+00:00,20260823T104932Z-matmul-r5-p57,matmul,matmul,matmul|n8192|fp32|i2000|s20260818,5,2000,206.06291744904593,35647.80185273217,33755.693,172.99138811881198,175.907,170.163,1010,0,206.06603198079392,False,5.9716735395189025,4.375,7.93,59.99309754604474,291,19.83264726027398,5.437,52.598,59.89201564597897,292,,3bbd5bd4d6ffd967da24ad12bf21d2c6ce2f3a1bc6b57c8cfd3a7407af188242,config,region,NVIDIA GeForce RTX 2080 Ti,GPU-1b9d9ca0-6745-6218-37cb-6ca80fc2d761,k8s-haosu-18.sdsc.optiputer.net,595.91.07,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,matmul/20260823T104932Z-matmul-r5-p57_power.csv,
2026-08-23T10:49:45+00:00,20260823T104945Z-resnet_train-r2-p78,resnet_train,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,2,1000,202.39412099390756,38369.66471207477,41580.096,189.53438900203665,324.91,114.263,982,0,202.39605024899356,False,17.084423728813558,9.716,73.411,59.96050078806002,295,25.763579661016966,9.372,58.614,59.92676659801509,295,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,config,region,NVIDIA GeForce GTX 1080 Ti,GPU-3feaff09-dfc5-f477-fd0f-dd4e11826aa2,k8s-gpu-1.ucsc.edu,580.178.04,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,resnet_train/20260823T104945Z-resnet_train-r2-p78_power.csv,
2026-08-23T10:51:16+00:00,20260823T105116Z-matmul-r1-p57,matmul,matmul,matmul|n8192|fp32|i2000|s20260818,1,2000,201.76895545306616,28170.997176114455,28164.172,139.60747770069432,139.998,101.49,1009,0,201.77273547416553,False,15.523445182724263,15.404,15.618,60.040423666127026,301,25.0573023255814,15.557,47.319,60.038193388143554,301,,3bbd5bd4d6ffd967da24ad12bf21d2c6ce2f3a1bc6b57c8cfd3a7407af188242,config,region,NVIDIA RTX A4000,GPU-3ad43faa-e34c-fe25-9ab1-8c1bed5b8afa,ry-gpu-16.sdsc.optiputer.net,595.71.05,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,matmul/20260823T105116Z-matmul-r1-p57_power.csv,
2026-08-23T10:53:11+00:00,20260823T105311Z-resnet_train-r3-p78,resnet_train,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,3,1000,202.60489948792383,38583.76648290432,41578.836,190.385130831643,309.472,114.912,986,0,202.60673750692513,False,17.084423728813558,9.716,73.411,59.96050078806002,295,25.763579661016966,9.372,58.614,59.92676659801509,295,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,config,region,NVIDIA GeForce GTX 1080 Ti,GPU-3feaff09-dfc5-f477-fd0f-dd4e11826aa2,k8s-gpu-1.ucsc.edu,580.178.04,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,resnet_train/20260823T105311Z-resnet_train-r3-p78_power.csv,
2026-08-23T10:54:00+00:00,20260823T105400Z-resnet_train-r1-p75,resnet_train,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,1,1000,138.4549142140895,23733.245600019258,22333.357,171.4126213017753,203.648,148.585,676,0,138.45872940309346,False,10.770639175257728,6.109,64.362,59.991669895127416,291,20.934041095890443,6.585,53.246,59.880179209169,292,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,config,region,NVIDIA GeForce RTX 2080 Ti,GPU-1b9d9ca0-6745-6218-37cb-6ca80fc2d761,k8s-haosu-18.sdsc.optiputer.net,595.91.07,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,resnet_train/20260823T105400Z-resnet_train-r1-p75_power.csv,
2026-08-23T10:54:45+00:00,20260823T105445Z-matmul-r2-p57,matmul,matmul,matmul|n8192|fp32|i2000|s20260818,2,2000,205.88085056701675,28741.451865892373,28722.254,139.59284159378004,140.006,120.179,1029,0,205.88456502789631,False,15.523445182724263,15.404,15.618,60.040423666127026,301,25.0573023255814,15.557,47.319,60.038193388143554,301,,3bbd5bd4d6ffd967da24ad12bf21d2c6ce2f3a1bc6b57c8cfd3a7407af188242,config,region,NVIDIA RTX A4000,GPU-3ad43faa-e34c-fe25-9ab1-8c1bed5b8afa,ry-gpu-16.sdsc.optiputer.net,595.71.05,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,matmul/20260823T105445Z-matmul-r2-p57_power.csv,
2026-08-23T10:56:23+00:00,20260823T105623Z-resnet_train-r2-p75,resnet_train,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,2,1000,139.7470101120416,23830.362937970483,22509.396,170.53001610541713,191.435,144.55,683,0,139.7499383990653,False,10.770639175257728,6.109,64.362,59.991669895127416,291,20.934041095890443,6.585,53.246,59.880179209169,292,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,config,region,NVIDIA GeForce RTX 2080 Ti,GPU-1b9d9ca0-6745-6218-37cb-6ca80fc2d761,k8s-haosu-18.sdsc.optiputer.net,595.91.07,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,resnet_train/20260823T105623Z-resnet_train-r2-p75_power.csv,
2026-08-23T10:56:37+00:00,20260823T105637Z-resnet_train-r4-p78,resnet_train,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,4,1000,203.138586053974,39367.46367532593,41715.47,193.83167676767687,311.889,106.496,990,0,203.13898568798322,False,17.084423728813558,9.716,73.411,59.96050078806002,295,25.763579661016966,9.372,58.614,59.92676659801509,295,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,config,region,NVIDIA GeForce GTX 1080 Ti,GPU-3feaff09-dfc5-f477-fd0f-dd4e11826aa2,k8s-gpu-1.ucsc.edu,580.178.04,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,resnet_train/20260823T105637Z-resnet_train-r4-p78_power.csv,
2026-08-23T10:58:14+00:00,20260823T105814Z-matmul-r3-p57,matmul,matmul,matmul|n8192|fp32|i2000|s20260818,3,2000,206.07013250887394,28767.33573177876,28752.273,139.59408543689284,140.052,130.475,1030,0,206.0739585410338,False,15.523445182724263,15.404,15.618,60.040423666127026,301,25.0573023255814,15.557,47.319,60.038193388143554,301,,3bbd5bd4d6ffd967da24ad12bf21d2c6ce2f3a1bc6b57c8cfd3a7407af188242,config,region,NVIDIA RTX A4000,GPU-3ad43faa-e34c-fe25-9ab1-8c1bed5b8afa,ry-gpu-16.sdsc.optiputer.net,595.71.05,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,matmul/20260823T105814Z-matmul-r3-p57_power.csv,
2026-08-23T10:58:45+00:00,20260823T105845Z-resnet_train-r3-p75,resnet_train,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,3,1000,140.03308705007657,23883.9978489942,22511.764,170.55451169590646,191.574,148.402,684,0,140.03994574700482,False,10.770639175257728,6.109,64.362,59.991669895127416,291,20.934041095890443,6.585,53.246,59.880179209169,292,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,config,region,NVIDIA GeForce RTX 2080 Ti,GPU-1b9d9ca0-6745-6218-37cb-6ca80fc2d761,k8s-haosu-18.sdsc.optiputer.net,595.91.07,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,resnet_train/20260823T105845Z-resnet_train-r3-p75_power.csv,
2026-08-23T11:00:03+00:00,20260823T110003Z-resnet_train-r5-p78,resnet_train,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,5,1000,202.40899701497983,40192.045935376365,41713.024,198.4774341164457,329.192,117.624,979,0,202.41087504499592,False,17.084423728813558,9.716,73.411,59.96050078806002,295,25.763579661016966,9.372,58.614,59.92676659801509,295,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,config,region,NVIDIA GeForce GTX 1080 Ti,GPU-3feaff09-dfc5-f477-fd0f-dd4e11826aa2,k8s-gpu-1.ucsc.edu,580.178.04,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,resnet_train/20260823T110003Z-resnet_train-r5-p78_power.csv,
2026-08-23T11:01:08+00:00,20260823T110108Z-resnet_train-r4-p75,resnet_train,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,4,1000,139.91984670097008,23895.25207322948,22505.685,170.7761844802342,192.742,147.783,683,0,139.92262255307287,False,10.770639175257728,6.109,64.362,59.991669895127416,291,20.934041095890443,6.585,53.246,59.880179209169,292,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,config,region,NVIDIA GeForce RTX 2080 Ti,GPU-1b9d9ca0-6745-6218-37cb-6ca80fc2d761,k8s-haosu-18.sdsc.optiputer.net,595.91.07,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,resnet_train/20260823T110108Z-resnet_train-r4-p75_power.csv,
2026-08-23T11:01:43+00:00,20260823T110143Z-matmul-r4-p57,matmul,matmul,matmul|n8192|fp32|i2000|s20260818,4,2000,206.15147845004685,28778.589226051456,28764.673,139.58855771096032,139.952,121.834,1031,0,206.15811336017214,False,15.523445182724263,15.404,15.618,60.040423666127026,301,25.0573023255814,15.557,47.319,60.038193388143554,301,,3bbd5bd4d6ffd967da24ad12bf21d2c6ce2f3a1bc6b57c8cfd3a7407af188242,config,region,NVIDIA RTX A4000,GPU-3ad43faa-e34c-fe25-9ab1-8c1bed5b8afa,ry-gpu-16.sdsc.optiputer.net,595.71.05,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,matmul/20260823T110143Z-matmul-r4-p57_power.csv,
2026-08-23T11:03:30+00:00,20260823T110330Z-resnet_train-r5-p75,resnet_train,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,5,1000,140.0621849950403,23891.576907345592,22531.813,170.57469883040935,194.683,147.411,684,0,140.0649961400777,False,10.770639175257728,6.109,64.362,59.991669895127416,291,20.934041095890443,6.585,53.246,59.880179209169,292,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,config,region,NVIDIA GeForce RTX 2080 Ti,GPU-1b9d9ca0-6745-6218-37cb-6ca80fc2d761,k8s-haosu-18.sdsc.optiputer.net,595.91.07,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,resnet_train/20260823T110330Z-resnet_train-r5-p75_power.csv,
2026-08-23T11:05:13+00:00,20260823T110513Z-matmul-r5-p57,matmul,matmul,matmul|n8192|fp32|i2000|s20260818,5,2000,206.17136191087775,28782.71142648733,28761.102,139.59153540252186,139.955,109.194,1031,0,206.17510588187724,False,15.523445182724263,15.404,15.618,60.040423666127026,301,25.0573023255814,15.557,47.319,60.038193388143554,301,,3bbd5bd4d6ffd967da24ad12bf21d2c6ce2f3a1bc6b57c8cfd3a7407af188242,config,region,NVIDIA RTX A4000,GPU-3ad43faa-e34c-fe25-9ab1-8c1bed5b8afa,ry-gpu-16.sdsc.optiputer.net,595.71.05,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,matmul/20260823T110513Z-matmul-r5-p57_power.csv,
2026-08-23T11:10:01+00:00,20260823T111001Z-resnet_train-r1-p79,resnet_train,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,1,1000,160.28587786713615,22139.648505118763,22134.243,138.14580649188517,139.612,117.452,801,0,160.28939020913094,False,19.73005647840535,15.516,72.051,60.04426044714637,301,25.291863333333307,15.42,47.887,59.839687960920855,300,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,config,region,NVIDIA RTX A4000,GPU-3ad43faa-e34c-fe25-9ab1-8c1bed5b8afa,ry-gpu-16.sdsc.optiputer.net,595.71.05,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,resnet_train/20260823T111001Z-resnet_train-r1-p79_power.csv,
2026-08-23T11:12:45+00:00,20260823T111245Z-resnet_train-r2-p79,resnet_train,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,2,1000,161.5530429428909,22328.233117973166,22325.757,138.21189343246616,139.727,109.462,807,0,161.55663547408767,False,19.73005647840535,15.516,72.051,60.04426044714637,301,25.291863333333307,15.42,47.887,59.839687960920855,300,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,config,region,NVIDIA RTX A4000,GPU-3ad43faa-e34c-fe25-9ab1-8c1bed5b8afa,ry-gpu-16.sdsc.optiputer.net,595.71.05,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,resnet_train/20260823T111245Z-resnet_train-r2-p79_power.csv,
2026-08-23T11:15:28+00:00,20260823T111528Z-resnet_train-r3-p79,resnet_train,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,3,1000,161.1951763338875,22288.01749419379,22276.258,138.26197270471462,139.515,130.047,806,0,161.2025368360337,False,19.73005647840535,15.516,72.051,60.04426044714637,301,25.291863333333307,15.42,47.887,59.839687960920855,300,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,config,region,NVIDIA RTX A4000,GPU-3ad43faa-e34c-fe25-9ab1-8c1bed5b8afa,ry-gpu-16.sdsc.optiputer.net,595.71.05,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,resnet_train/20260823T111528Z-resnet_train-r3-p79_power.csv,
2026-08-23T11:18:12+00:00,20260823T111812Z-resnet_train-r4-p79,resnet_train,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,4,1000,161.6007743519731,22343.464774236694,22333.034,138.261142503098,139.47,116.286,807,0,161.60432815295644,False,19.73005647840535,15.516,72.051,60.04426044714637,301,25.291863333333307,15.42,47.887,59.839687960920855,300,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,config,region,NVIDIA RTX A4000,GPU-3ad43faa-e34c-fe25-9ab1-8c1bed5b8afa,ry-gpu-16.sdsc.optiputer.net,595.71.05,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,resnet_train/20260823T111812Z-resnet_train-r4-p79_power.csv,
2026-08-23T11:20:56+00:00,20260823T112056Z-resnet_train-r5-p79,resnet_train,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,5,1000,161.63536903401837,22347.50906465553,22338.681,138.25210148514853,139.403,109.869,808,0,161.6428217268549,False,19.73005647840535,15.516,72.051,60.04426044714637,301,25.291863333333307,15.42,47.887,59.839687960920855,300,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,config,region,NVIDIA RTX A4000,GPU-3ad43faa-e34c-fe25-9ab1-8c1bed5b8afa,ry-gpu-16.sdsc.optiputer.net,595.71.05,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,9f614f9d829b652abbe29c5c6602c2071f435a09,resnet_train/20260823T112056Z-resnet_train-r5-p79_power.csv,
2026-08-23T16:36:12+00:00,20260823T163612Z-llm_inference-r1-p50,llm_inference,llm_inference,gpt2-xl|15ea56dee5df|fp32|b1|n960|i8|p72ef35ff2d6d,1,8,211.67727481713519,29565.691870369057,29542.659,139.66924007561454,140.336,138.414,1058,0,211.68360106507316,False,18.986089700996683,18.837,19.138,60.03914439305663,301,29.355754152823902,19.081,53.354,60.035749158822,301,,da913d948f2e1b5dd3556b8d86bba378689577b9ba286c51fccb3537b10d99d3,output,region,NVIDIA RTX A4000,GPU-5900f3b3-4a31-565d-0a21-0b122f0d9377,ry-gpu-16.sdsc.optiputer.net,595.71.05,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,6a26831b92f15a14584bcc63d4ce6ccbcee7256f,llm_inference/20260823T163612Z-llm_inference-r1-p50_power.csv,
2026-08-23T16:38:35+00:00,20260823T163835Z-llm_inference-r1-p51,llm_inference,llm_inference,gpt2-xl|15ea56dee5df|fp32|b1|n960|i8|p72ef35ff2d6d,1,8,189.50439673103392,33985.34072972915,31877.106,179.31611991434696,227.613,136.373,934,0,189.506378906779,False,22.995556313993195,22.743,23.257,59.93201864976436,293,33.6969523809524,22.773,59.852,59.90084194112569,294,,da913d948f2e1b5dd3556b8d86bba378689577b9ba286c51fccb3537b10d99d3,output,region,NVIDIA GeForce RTX 2080 Ti,GPU-91cd016c-db4c-25b3-04de-9b34b72e7dd8,k8s-haosu-11.sdsc.optiputer.net,595.71.05,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,6a26831b92f15a14584bcc63d4ce6ccbcee7256f,llm_inference/20260823T163835Z-llm_inference-r1-p51_power.csv,
2026-08-23T16:55:38+00:00,20260823T165538Z-llm_inference-r1-p50,llm_inference,llm_inference,gpt2-xl|15ea56dee5df|fp32|b1|n960|i8|p72ef35ff2d6d,1,8,185.39515954256058,33681.68800328148,31587.03,181.6954704595184,229.274,134.637,914,0,185.39706311933696,False,22.58539590443684,22.395,22.774,59.918389986269176,293,33.10432312925168,22.541,58.708,59.906058142893016,294,,da913d948f2e1b5dd3556b8d86bba378689577b9ba286c51fccb3537b10d99d3,output,region,NVIDIA GeForce RTX 2080 Ti,GPU-91cd016c-db4c-25b3-04de-9b34b72e7dd8,k8s-haosu-11.sdsc.optiputer.net,595.71.05,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,6a26831b92f15a14584bcc63d4ce6ccbcee7256f,llm_inference/20260823T165538Z-llm_inference-r1-p50_power.csv,
2026-08-23T16:55:51+00:00,20260823T165551Z-llm_inference-r1-p50,llm_inference,llm_inference,gpt2-xl|15ea56dee5df|fp32|b1|n960|i8|p72ef35ff2d6d,1,8,197.60588718485087,27613.299851727657,27590.277,139.73713981762887,141.214,138.692,987,0,197.60895224986598,False,18.789607973421912,18.664,18.884,60.04539398709312,301,28.536172757475075,18.829,51.58,60.04527183808386,301,,da913d948f2e1b5dd3556b8d86bba378689577b9ba286c51fccb3537b10d99d3,output,region,NVIDIA RTX A4000,GPU-d09bcb58-1173-dd2d-a014-297313ce24b2,ry-gpu-16.sdsc.optiputer.net,595.71.05,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,6a26831b92f15a14584bcc63d4ce6ccbcee7256f,llm_inference/20260823T165551Z-llm_inference-r1-p50_power.csv,
2026-08-23T16:58:19+00:00,20260823T165819Z-llm_inference-r1-p50,llm_inference,llm_inference,gpt2-xl|15ea56dee5df|fp32|b1|n960|i8|p72ef35ff2d6d,1,8,328.05195571901277,46901.5461135826,47235.818,142.99566769801982,241.756,116.396,1616,0,328.0630681379698,False,8.750729729729736,8.386,10.725,59.871706038946286,296,24.103299663299673,8.485,54.492,60.030611996073276,297,,da913d948f2e1b5dd3556b8d86bba378689577b9ba286c51fccb3537b10d99d3,output,region,NVIDIA GeForce GTX 1080 Ti,GPU-ea9e3712-78d0-c176-dca7-aff52f679c80,fiona8.ucsc.edu,580.159.04,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,6a26831b92f15a14584bcc63d4ce6ccbcee7256f,llm_inference/20260823T165819Z-llm_inference-r1-p50_power.csv,
2026-08-23T16:59:15+00:00,20260823T165915Z-llm_inference-r2-p50,llm_inference,llm_inference,gpt2-xl|15ea56dee5df|fp32|b1|n960|i8|p72ef35ff2d6d,2,8,188.5685831932351,33227.57604539635,31161.536,176.21888697524236,228.622,142.177,929,0,188.57071851100773,False,22.58539590443684,22.395,22.774,59.918389986269176,293,33.10432312925168,22.541,58.708,59.906058142893016,294,,da913d948f2e1b5dd3556b8d86bba378689577b9ba286c51fccb3537b10d99d3,output,region,NVIDIA GeForce RTX 2080 Ti,GPU-91cd016c-db4c-25b3-04de-9b34b72e7dd8,k8s-haosu-11.sdsc.optiputer.net,595.71.05,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,6a26831b92f15a14584bcc63d4ce6ccbcee7256f,llm_inference/20260823T165915Z-llm_inference-r2-p50_power.csv,
2026-08-23T16:59:39+00:00,20260823T165939Z-llm_inference-r2-p50,llm_inference,llm_inference,gpt2-xl|15ea56dee5df|fp32|b1|n960|i8|p72ef35ff2d6d,2,8,198.92365223309025,27797.312903392973,27781.016,139.7363108651917,140.078,138.61,994,0,198.92692282330245,False,18.789607973421912,18.664,18.884,60.04539398709312,301,28.536172757475075,18.829,51.58,60.04527183808386,301,,da913d948f2e1b5dd3556b8d86bba378689577b9ba286c51fccb3537b10d99d3,output,region,NVIDIA RTX A4000,GPU-d09bcb58-1173-dd2d-a014-297313ce24b2,ry-gpu-16.sdsc.optiputer.net,595.71.05,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,6a26831b92f15a14584bcc63d4ce6ccbcee7256f,llm_inference/20260823T165939Z-llm_inference-r2-p50_power.csv,
2026-08-23T17:02:51+00:00,20260823T170251Z-llm_inference-r3-p50,llm_inference,llm_inference,gpt2-xl|15ea56dee5df|fp32|b1|n960|i8|p72ef35ff2d6d,3,8,187.9892052281648,33164.02686843559,31070.583,176.41401835853148,225.619,134.313,926,0,187.9910752447322,False,22.58539590443684,22.395,22.774,59.918389986269176,293,33.10432312925168,22.541,58.708,59.906058142893016,294,,da913d948f2e1b5dd3556b8d86bba378689577b9ba286c51fccb3537b10d99d3,output,region,NVIDIA GeForce RTX 2080 Ti,GPU-91cd016c-db4c-25b3-04de-9b34b72e7dd8,k8s-haosu-11.sdsc.optiputer.net,595.71.05,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,6a26831b92f15a14584bcc63d4ce6ccbcee7256f,llm_inference/20260823T170251Z-llm_inference-r3-p50_power.csv,
2026-08-23T17:03:28+00:00,20260823T170328Z-llm_inference-r3-p50,llm_inference,llm_inference,gpt2-xl|15ea56dee5df|fp32|b1|n960|i8|p72ef35ff2d6d,3,8,199.0991656840779,27820.37812290522,27806.88,139.72895975855138,140.065,138.455,994,0,199.1024594339542,False,18.789607973421912,18.664,18.884,60.04539398709312,301,28.536172757475075,18.829,51.58,60.04527183808386,301,,da913d948f2e1b5dd3556b8d86bba378689577b9ba286c51fccb3537b10d99d3,output,region,NVIDIA RTX A4000,GPU-d09bcb58-1173-dd2d-a014-297313ce24b2,ry-gpu-16.sdsc.optiputer.net,595.71.05,pynvml,fp32,False,False,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,6a26831b92f15a14584bcc63d4ce6ccbcee7256f,llm_inference/20260823T170328Z-llm_inference-r3-p50_power.csv,
