timestamp,power_w
2101832.26171181,18.914
2101832.462210509,18.914
2101832.678864725,18.932
2101832.884238548,18.932
2101833.141555486,18.932
2101833.342093884,18.932
2101833.542582613,18.932
2101833.766772892,18.912
2101834.03097391,18.912
2101834.434756655,18.912
2101834.958652878,18.903
2101835.972580413,18.908
2101838.687995716,18.912
2101841.011728018,18.891
2101841.21704927,18.891
2101841.556724512,18.891
2101842.058179496,18.891
2101842.339116733,18.891
2101843.113841351,18.883
2101843.453504313,18.883
2101843.673650655,18.816
2101844.743309417,18.79
2101845.093796409,18.79
2101845.47417849,18.79
2101846.12890377,18.831
2101846.694905018,18.824
2101847.596180003,18.824
2101848.031756947,18.796
2101848.243885741,18.796
2101848.451504363,18.796
2101848.747596865,18.759
2101849.625350971,18.759
2101849.84232956,18.75
2101850.261532505,18.75
2101850.560185994,18.75
2101851.364518324,18.769
2101851.575107724,18.769
2101851.786961059,18.788
2101852.034320559,18.788
2101852.432095603,18.788
2101853.243918929,18.809
2101853.735683441,18.825
2101853.97258208,18.825
2101854.691367392,18.903
2101854.896929508,18.903
2101855.204228295,18.903
2101855.468778916,18.903
2101855.788361234,18.906
2101856.082697522,18.906
2101856.754459324,18.828
2101857.604394978,18.828
2101858.222903631,18.817
2101858.524847581,18.817
2101858.912228096,18.844
2101859.131967711,18.844
2101859.606532466,18.844
2101860.10949007,18.855
2101861.009790613,18.822
2101861.254573896,18.822
2101861.604412253,18.822
2101861.877207929,18.76
2101862.18193877,18.76
2101863.003443548,18.743
2101863.438815391,18.743
2101864.000419342,18.743
2101864.549039445,18.743
2101864.957584034,18.715
2101865.212739519,18.715
2101865.507991053,18.715
2101865.856742145,18.714
2101866.197511433,18.714
2101866.644273695,18.714
2101866.848314429,18.718
2101867.290178046,18.718
2101867.719783118,18.741
2101868.459347527,18.741
2101868.959922877,18.77
2101869.445755982,18.77
2101870.267499449,18.797
2101870.933141716,18.793
2101871.247186263,18.793
2101871.621533562,18.793
2101871.995492528,18.773
2101872.502053635,18.773
2101872.864869441,18.78
2101873.065596836,18.78
2101873.265770229,21.796
2101873.465962682,21.796
2101873.666167935,35.337
2101873.866338028,35.337
2101874.066508851,35.337
2101874.266674703,50.95
2101874.466833681,50.95
2101874.667026343,51.075
2101874.867205256,51.075
2101875.067362268,51.075
2101875.267506291,51.233
2101875.467648653,51.233
2101875.667784865,51.309
2101875.867916958,51.309
2101876.068044074,51.309
2101876.268189319,51.33
2101876.468334255,51.33
2101876.668471951,51.311
2101876.868611807,51.311
2101877.068746733,51.311
2101877.268871688,51.271
2101877.469030494,51.271
2101877.66921112,51.303
2101877.869425206,51.303
2101878.069559622,51.303
2101878.269710218,51.265
2101878.469905344,51.265
2101878.670038609,51.254
2101878.870176545,51.254
2101879.070389601,51.254
2101879.270569147,51.266
2101879.470703433,51.266
2101879.670843159,51.301
2101879.870984145,51.301
2101880.071124711,51.301
2101880.271271306,51.347
2101880.471414112,51.347
2101880.671536928,51.408
2101880.871687194,51.408
2101881.07182975,51.408
2101881.271972885,51.43
2101881.472118371,51.43
2101881.672253527,51.426
2101881.872400743,51.426
2101882.072759349,51.426
2101882.272912525,51.486
2101882.473038451,51.486
2101882.673155897,51.582
2101882.873285232,51.582
2101883.073454928,51.582
2101883.273843355,51.609
2101883.473995971,51.609
2101883.674139327,51.634
2101883.874317112,51.634
2101884.074499778,51.634
2101884.274673774,51.648
2101884.47506668,51.648
2101884.675222896,51.636
2101884.875359661,51.636
2101885.075510447,51.636
2101885.275681033,51.663
2101885.475843878,51.663
2101885.675986654,51.637
2101885.87612961,51.637
2101886.076292485,51.637
2101886.276450951,51.673
2101886.476619627,51.673
2101886.676789232,51.794
2101886.876967648,51.794
2101887.077109624,51.794
2101887.277208289,51.807
2101887.477324335,51.807
2101887.67744932,51.745
2101887.877608536,51.745
2101888.077759417,51.745
2101888.277906286,51.73
2101888.478054485,51.73
2101888.678206815,51.761
2101888.878365024,51.761
2101889.078499333,51.761
2101889.278633516,51.8
2101889.47902596,51.8
2101889.679228013,51.83
2101889.879382387,51.83
2101890.07952463,51.83
2101890.279682083,51.817
2101890.480098417,51.817
2101890.68030662,51.823
2101890.880447413,51.823
2101891.080604306,51.823
2101891.280749259,51.832
2101891.480876752,51.832
2101891.681008765,51.879
2101891.881156378,51.879
2101892.081299378,51.879
2101892.281440866,51.983
2101892.481590124,51.983
2101892.681754191,52.024
2101892.881922449,52.024
2101893.082090807,52.024
2101893.282273765,52.1
2101893.482431263,52.1
2101893.682560871,52.096
2101893.882698828,52.096
2101894.082844996,52.096
2101894.283013214,52.079
2101894.483159292,52.079
2101894.68332305,52.128
2101894.883492177,52.128
2101895.083640225,52.128
2101895.283782753,52.141
2101895.483912364,52.141
2101895.684051817,52.197
2101895.88420462,52.197
2101896.084346593,52.197
2101896.284510027,52.234
2101896.48465208,52.234
2101896.684768893,52.209
2101896.884894216,52.209
2101897.085058049,52.209
2101897.285252682,52.193
2101897.485457055,52.193
2101897.685577808,52.238
2101897.885707201,52.238
2101898.085827884,52.238
2101898.285978457,52.336
2101898.48614272,52.336
2101898.686292633,52.414
2101898.886433357,52.414
2101899.08684868,52.414
2101899.286987934,52.424
2101899.487115286,52.424
2101899.6872356,52.418
2101899.887350132,52.418
2101900.087488144,52.418
2101900.287605035,52.359
2101900.487756935,52.359
2101900.687883395,52.292
2101900.888029295,52.292
2101901.088136335,52.292
2101901.288285816,52.333
2101901.488430426,52.333
2101901.688560796,52.363
2101901.888691236,52.363
2101902.088831287,52.363
2101902.408731876,52.319
2101902.608879616,52.319
2101902.809035006,52.321
2101903.009172367,52.321
2101903.209275547,83.946
2101903.409370397,83.946
2101903.609474127,83.946
2101903.809596367,124.713
2101904.009715897,124.713
2101904.209818103,139.908
2101904.409931795,139.908
2101904.610044626,139.908
2101904.810149847,139.753
2101905.010283588,139.753
2101905.21038383,139.881
2101905.410482461,139.881
2101905.610584372,139.881
2101905.810686843,139.705
2101906.010785904,139.705
2101906.210887216,139.828
2101906.410981667,139.828
2101906.611127488,139.828
2101906.81124339,139.667
2101907.011379872,139.667
2101907.211936975,139.913
2101907.412039287,139.913
2101907.612125219,139.913
