timestamp,power_w
1368340.602765062,78.052
1368340.833030916,77.845
1368341.042024182,77.845
1368341.248893826,77.664
1368341.453405249,77.599
1368341.656875643,77.936
1368341.858965675,77.793
1368342.068320251,77.651
1368342.273492595,77.696
1368342.478907858,77.664
1368342.680992681,77.548
1368342.883060913,77.599
1368343.085178296,58.144
1368343.287350438,57.95
1368343.489469091,57.867
1368343.691602323,57.765
1368343.893687286,57.673
1368344.095873099,57.853
1368344.298033076,57.673
1368344.500212725,57.668
1368344.706511805,57.673
1368344.908631274,57.571
1368345.110714903,57.479
1368345.317800263,57.571
1368345.520443672,57.377
1368345.722583291,57.382
1368345.92479784,57.382
1368346.129848099,57.28
1368346.332054298,57.377
1368346.534194957,57.28
1368346.736333866,57.28
1368346.943271786,57.285
1368347.145518485,57.183
1368347.352304505,57.28
1368347.554411674,57.188
1368348.035762478,56.993
1368348.240701458,91.079
1368348.442793379,98.676
1368348.645022609,117.198
1368348.847215039,122.318
1368349.05143844,126.764
1368349.25358586,124.316
1368349.459581551,128.801
1368349.661676402,124.661
1368349.863803372,125.817
1368350.065895802,124.923
1368350.268056872,124.367
1368350.470179212,124.225
1368350.672320102,124.343
1368350.874414372,128.285
1368351.076539083,124.981
1368351.278713993,124.74
1368351.483525834,124.988
1368351.685639774,129.499
1368351.887795214,125.599
1368352.090777034,126.932
1368352.292937425,130.004
1368352.495063877,127.791
1368352.697252008,129.434
1368352.89981706,128.189
1368353.101953622,128.952
1368353.307764455,125.937
1368353.509834727,126.732
1368353.712053899,132.279
1368353.914228641,131.313
1368354.116441433,130.283
1368354.318769215,129.327
1368354.520899357,131.128
1368354.723240808,128.008
1368354.92538604,126.697
1368355.131814654,133.16
1368355.338667637,129.188
1368355.541164789,130.314
1368355.743347651,128.963
1368355.947387003,130.723
1368356.149530415,128.832
1368356.354510496,130.154
1368356.556625184,129.724
1368356.759471462,131.334
1368356.961607739,133.684
1368357.163762437,128.523
1368357.365978915,131.463
1368357.568163982,128.812
1368357.77183889,132.694
1368357.978276649,131.749
1368358.180402027,131.399
1368358.382486084,130.84
1368358.584614852,134.227
1368358.786702009,134.115
1368358.990227947,132.343
1368359.192310315,132.288
1368359.396122263,129.746
1368359.601049661,133.105
1368359.803143709,135.923
1368360.005234576,132.332
1368360.207402984,132.119
1368360.41266442,135.479
1368360.614751561,135.645
1368360.819321561,132.378
1368361.023783092,136.593
1368361.225897732,135.951
1368361.428031852,134.323
1368361.630161133,133.93
1368361.832404753,135.683
1368362.034587843,139.371
1368362.236846233,125.762
1368362.439035253,132.459
1368362.641203223,138.451
1368362.843377644,136.02
1368363.047687594,134.732
1368363.249925454,133.091
1368363.452017525,135.162
1368363.654140025,137.195
1368363.856282155,138.171
1368364.058417025,136.98
1368364.260549565,132.064
1368364.468078654,134.107
1368364.67090323,139.325
1368364.873047726,140.896
1368365.075206012,135.935
1368365.277363908,139.97
1368365.479482034,137.491
1368365.68163363,137.428
1368365.885969056,136.741
1368366.088199652,135.748
1368366.294018538,141.572
1368366.496233544,137.195
1368366.69848178,134.464
1368366.900625016,138.865
1368367.102721661,140.267
1368367.305965968,139.035
1368367.508072913,134.071
1368367.710187119,143.233
1368367.912392105,139.001
1368368.117337271,140.958
1368368.319429097,142.148
1368368.521507384,139.557
1368368.723596694,143.597
1368368.925721833,137.604
1368369.127878423,140.642
1368369.329985442,138.256
1368369.532078922,139.812
1368369.734180631,142.028
1368369.936326281,139.04
1368370.142628341,140.437
1368370.348117661,141.484
1368370.550251991,144.404
1368370.75236783,143.777
1368370.95447142,142.344
1368371.156755329,141.765
1368371.358925889,142.631
1368371.563208169,144.973
1368371.765391858,142.68
1368371.967546938,140.776
1368372.169713297,144.961
1368372.371874927,145.347
1368372.574029212,141.908
1368372.779503124,142.572
1368372.986240587,143.092
1368373.191025249,149.811
1368373.39319743,143.297
1368373.595333472,146.77
1368373.797474313,139.29
1368374.008873766,146.985
1368374.211035008,142.899
1368374.41449547,144.756
1368374.617671921,144.165
1368374.819839273,146.481
1368375.022035875,145.745
1368375.224238126,147.444
1368375.426366478,147.361
1368375.628775399,145.227
1368375.831369441,146.349
1368376.033537632,147.132
1368376.235660784,146.974
1368376.437931036,146.059
1368376.640205987,145.13
1368376.842320616,151.171
1368377.044452805,146.059
1368377.246586774,144.178
1368377.452045683,144.358
1368377.655874342,150.054
1368377.857969331,151.691
1368378.06005541,147.046
1368378.263084889,145.299
1368378.465183208,144.455
1368378.667293067,150.303
1368378.869356726,150.676
1368379.071453405,151.13
1368379.273620784,144.829
1368379.475728033,150.085
1368379.678010262,152.941
1368379.881147931,140.525
1368380.08450995,142.148
1368380.287452719,148.591
1368380.490377988,147.276
1368380.693728934,150.387
1368380.901111479,145.95
1368381.103432664,152.425
1368381.305544909,152.963
1368381.507647144,148.505
1368381.709781869,146.89
1368381.912518975,149.833
1368382.11505508,151.146
1368382.317882555,148.819
1368382.52133602,151.398
1368382.724383225,153.608
1368382.92798896,150.957
1368383.130065616,146.89
1368383.332174521,148.431
1368383.534284716,151.171
1368383.737472151,146.998
1368383.939573146,151.196
1368384.141676091,153.281
1368384.343783136,151.226
1368384.545974832,149.836
1368384.748113748,153.661
1368384.950214915,151.662
1368385.152337763,157.657
1368385.35449031,141.671
1368385.561364598,145.516
1368385.768465196,153.563
1368385.973823654,145.672
1368386.175923091,149.553
1368386.381014289,154.65
1368386.583116786,152.517
1368386.785246394,156.837
1368386.988998042,157.853
1368387.191131369,157.1
1368387.394621587,154.953
1368387.596809764,157.105
1368387.798948362,153.179
1368388.00456638,157.048
1368388.207303617,156.657
1368388.409801425,151.947
1368388.611968152,157.793
1368388.815361989,158.625
1368389.017443983,157.027
1368389.221368837,141.159
1368389.421991872,125.978
1368389.624176236,123.549
1368389.82861839,123.238
1368390.030761884,129.735
1368390.232855628,132.002
1368390.434975142,125.626
1368390.637128076,125.237
1368390.83925531,128.823
1368391.041361024,126.13
1368391.243437458,130.981
1368391.445568622,125.861
1368391.652828816,124.595
1368391.856908571,129.295
1368392.059031775,129.026
1368392.261157459,125.143
1368392.463282343,126.892
1368392.665383897,126.816
1368392.867522648,127.385
1368393.069688197,125.892
1368393.271904096,126.655
1368393.476473635,128.726
1368393.678572034,127.043
1368393.880726523,131.453
1368394.082848783,128.694
1368394.284948632,128.908
1368394.487926571,127.301
1368394.69008517,127.253
1368394.895078799,127.052
1368395.100119758,127.867
1368395.302271397,132.47
1368395.504397326,127.236
1368395.706549856,135.656
1368395.908763065,128.533
1368396.111512194,129.853
1368396.313747813,128.394
1368396.515934732,131.506
