timestamp,power_w
6180534.891908422,114.506
6180535.114225668,112.696
6180535.324277465,112.271
6180535.526459382,112.015
6180535.728591675,111.317
6180535.930758446,110.979
6180536.132908349,110.735
6180536.335072288,110.258
6180536.537207451,110.027
6180536.739329023,102.755
6180536.941870073,75.241
6180537.144670919,74.648
6180537.347616614,73.822
6180537.550115035,74.116
6180537.752585598,74.048
6180537.955148066,73.814
6180538.157641848,73.472
6180538.360105649,73.304
6180538.56254796,73.244
6180538.764985081,72.892
6180539.167487935,72.302
6180539.370832293,127.504
6180539.573891467,127.308
6180539.776433757,181.515
6180539.979572751,179.011
6180540.18230194,179.906
6180540.384675892,182.059
6180540.587145497,186.027
6180540.789574706,182.586
6180540.991997841,182.067
6180541.19439826,175.077
6180541.396900925,184.411
6180541.599609285,179.826
6180541.802032547,175.322
6180542.004603641,187.411
6180542.207305951,185.778
6180542.409770872,181.909
6180542.612216371,167.594
6180542.81473969,178.713
6180543.017237864,184.338
6180543.222863543,171.474
6180543.426280685,172.839
6180543.628800136,192.561
6180543.831243176,188.763
6180544.033778198,181.06
6180544.236341823,170.515
6180544.43890584,174.13
6180544.641398864,186.374
6180544.844213917,180.877
6180545.046704076,170.335
6180545.249379446,170.607
6180545.451844897,187.57
6180545.654538536,176.772
6180545.85973751,170.232
6180546.06219836,191.884
6180546.264795997,170.541
6180546.467420834,161.406
6180546.669941624,196.889
6180546.8726121,169.839
6180547.075283298,156.067
6180547.27774188,197.005
6180547.480256447,179.425
6180547.682786106,169.348
6180547.885525966,156.645
6180548.088036041,199.077
6180548.290741041,181.284
6180548.493273961,167.326
6180548.695816053,168.862
6180548.90023288,202.681
6180549.1030703,181.513
6180549.30576837,176.757
6180549.50846113,168.629
6180549.712629446,153.214
6180549.915217169,205.072
6180550.131821503,185.115
6180550.334830588,170.366
6180550.538555099,152.692
6180550.741256238,204.614
6180550.943872613,183.853
6180551.146508809,162.657
6180551.349094477,205.132
6180551.551672309,184.522
6180551.754291952,164.667
6180551.957019848,152.258
6180552.159764461,207.395
6180552.362380404,190.549
6180552.564935034,169.721
6180552.770940235,155.934
6180552.973748599,210.699
6180553.177080324,190.112
6180553.379959741,163.28
6180553.582680613,155.408
6180553.785337468,205.84
6180553.987939616,190.687
6180554.190577489,170.89
6180554.393392033,158.08
6180554.596307654,214.981
6180554.798846588,193.13
6180555.002940163,173.264
6180555.206256892,155.088
6180555.409218355,205.758
6180555.612077733,191.297
6180555.814694681,167.856
6180556.017519636,160.838
6180556.22084491,161.401
6180556.42380632,213.726
6180556.626531863,195.695
6180556.829373876,168.148
6180557.032195579,153.515
6180557.235113928,209.642
6180557.437715334,199.489
6180557.640419988,177.524
6180557.846239121,159.477
6180558.049090581,160.195
6180558.25211995,207.906
6180558.45471742,199.562
6180558.6574738,166.522
6180558.860249592,157.676
6180559.063275473,209.623
6180559.265913129,199.481
6180559.46868989,181.289
6180559.671611163,164.44
6180559.874606866,158.375
6180560.077430993,205.456
6180560.280477708,210.184
6180560.483133038,187.104
6180560.686066041,169.016
6180560.889046203,159.821
6180561.092147395,193.204
6180561.294858552,215.859
6180561.497655375,194.557
6180561.700472027,171.718
6180561.903498275,159.056
6180562.106407062,179.25
6180562.30917712,220.709
6180562.511804778,198.943
6180562.714554236,152.314
6180562.917236172,156.045
6180563.121598844,182.465
6180563.325575887,167.741
6180563.529359189,158.925
6180563.732011139,158.575
6180563.934464326,184.582
6180564.136970028,167.322
6180564.339546468,160.196
6180564.542008017,190.068
6180564.744823679,168.754
6180564.947471017,156.823
6180565.149925203,174.042
6180565.352466579,162.112
6180565.554966325,152.25
6180565.760206719,176.529
6180565.962686079,180.32
6180566.165281133,177.022
6180566.36770289,168.664
6180566.570231743,158.664
6180566.772766746,175.771
6180566.975233306,185.751
6180567.177868299,162.987
6180567.380555577,176.054
6180567.582898663,189.932
6180567.785531189,180.562
6180567.988052228,168.466
6180568.190573949,165.142
6180568.393062081,184.095
6180568.597683048,169.368
6180568.800823568,160.132
6180569.003492433,161.952
6180569.205997412,189.84
6180569.408555996,179.257
6180569.611174604,161.545
6180569.813933439,147.853
6180570.016488835,193.666
6180570.219062578,180.319
6180570.421615891,162.778
6180570.624116393,191.585
6180570.826739591,164.766
6180571.029355438,155.981
6180571.231909623,192.883
6180571.434296267,172.525
6180571.63684706,166.078
6180571.843295795,164.364
6180572.046103733,157.442
6180572.248607198,193.069
6180572.451245938,184.166
6180572.654338234,162.713
6180572.8570108,154.683
6180573.059559259,201.238
6180573.262221141,177.826
6180573.464774751,173.428
6180573.667408525,156.377
6180573.869937368,202.466
6180574.072870768,185.213
6180574.275570013,161.532
6180574.478185574,146.875
6180574.680952287,207.012
6180574.887937905,183.757
6180575.09236376,159.804
6180575.295178736,147.844
6180575.497933069,202.802
6180575.700572435,187.173
6180575.903192344,172.687
6180576.105995996,159.368
6180576.308732781,205.709
6180576.511404206,182.433
6180576.714181062,162.507
6180576.920609522,152.539
6180577.123428814,200.649
6180577.325900008,184.456
6180577.528582273,162.482
6180577.731376409,150.025
6180577.934031286,193.365
6180578.136677321,191.283
6180578.339326878,166.675
6180578.541976892,152.256
6180578.744797163,216.576
6180578.947343147,193.077
6180579.149972006,176.007
6180579.353617148,153.556
6180579.556520544,209.319
6180579.758938604,192.708
6180579.961718889,162.073
6180580.164917674,157.538
6180580.367612981,206.189
6180580.57019965,197.658
6180580.772964022,167.998
6180580.975738293,160.334
6180581.178646734,160.478
6180581.381641535,205.666
6180581.584209786,196.336
6180581.787359692,172.674
6180581.990079605,161.985
6180582.193819635,154.53
6180582.39670529,218.203
6180582.599343679,204.799
6180582.801843949,187.274
6180583.004756325,164.33
6180583.207857006,157.293
6180583.410636871,157.356
6180583.613625492,211.92
6180583.816340296,209.133
6180584.01911468,182.738
6180584.222053585,163.07
6180584.425058527,159.053
6180584.628746448,200.681
6180584.83138049,217.708
6180585.034191228,195.501
6180585.237911813,172.17
6180585.440798017,157.161
6180585.643588998,159.298
6180585.846307588,188.076
6180586.048821654,212.795
6180586.251907757,180.284
6180586.454481977,172.044
6180586.657129796,155.083
6180586.859932627,156.426
6180587.062447131,180.75
6180587.267849915,164.755
6180587.470498464,160.155
6180587.673170234,148.604
6180587.875605145,185.944
6180588.078109242,178.698
6180588.280740364,162.581
6180588.483334742,150.974
6180588.685777925,187.831
6180588.88829413,170.085
6180589.090853284,157.115
6180589.293386287,195.228
6180589.496174581,174.919
6180589.698826591,163.516
6180589.901554703,150.665
6180590.105293178,191.821
6180590.308718776,172.743
6180590.511405599,162.747
6180590.715563836,147.123
6180590.918113643,181.835
6180591.120601789,166.153
6180591.323120551,173.983
6180591.525552376,190.314
6180591.727868411,175.922
6180591.930463164,168.64
6180592.133087636,166.164
6180592.335634608,192.906
6180592.538139692,175.538
6180592.740775745,162.461
6180592.94338897,164.102
6180593.146945499,198.352
6180593.349504714,179.1
6180593.5521749,156.542
6180593.756104415,143.685
6180593.958640388,197.747
6180594.161250621,179.387
6180594.363858662,173.331
6180594.566509657,161.438
6180594.76907787,200.229
6180594.971661031,183.236
6180595.174419427,162.319
6180595.377156904,148.087
6180595.579676818,198.652
6180595.782173005,179.062
6180595.987561106,164.403
6180596.19058274,147.917
6180596.393873038,199.443
6180596.596790923,177.049
