timestamp,power_w
1108399.125548646,93.991
1108399.328011565,93.069
1108399.530617776,91.526
1108399.734644691,90.921
1108399.95887141,90.777
1108400.161707485,90.051
1108400.364157022,89.27
1108400.635519738,89.678
1108400.838232104,90.332
1108401.04554897,144.463
1108401.250045822,181.16
1108401.454808056,167.689
1108401.65963766,185.857
1108401.862708713,153.751
1108402.066926594,177.265
1108402.270182897,156.481
1108402.473763245,178.211
1108402.678799223,162.142
1108402.882209073,172.868
1108403.087401539,181.467
1108403.291407452,166.604
1108403.49876612,187.02
1108403.703591329,161.968
1108403.908158586,179.907
1108404.112826793,150.523
1108404.316621274,177.109
1108404.519578534,156.406
1108404.723412994,174.243
1108404.927669171,172.658
1108405.131848161,171.776
1108405.336129738,179.428
1108405.539561837,170.878
1108405.745205119,184.412
1108405.95105879,165.076
1108406.155978827,186.701
1108406.359793836,158.433
1108406.56377244,179.617
1108406.767739118,151.7
1108406.972217541,174.592
1108407.1768754,157.431
1108407.381701166,172.446
1108407.586709836,181.141
1108407.790467437,170.173
1108407.993798078,186.68
1108408.197453131,162.244
1108408.405033699,180.078
1108408.608848442,148.402
1108408.813960075,175.227
1108409.01786545,164.851
1108409.221952229,169.686
1108409.425581008,174.554
1108409.63042427,155.16
1108409.83351584,171.971
1108410.037874412,182.597
1108410.241958549,167.822
1108410.445305449,187.325
1108410.648899329,157.03
1108410.852463382,178.669
1108411.056419686,153.568
1108411.26455119,175.544
1108411.470503269,156.6
1108411.675103126,174.753
1108411.87960283,172.521
1108412.084545493,171.004
1108412.289427078,182.186
1108412.495061279,167.186
1108412.699616981,190.369
1108412.904623563,155.115
1108413.110375165,177.621
1108413.313889343,149.408
1108413.517612581,176.061
1108413.722607483,171.349
1108413.926465321,170.862
1108414.130601943,185.117
1108414.334375745,162.088
1108414.53925543,183.802
1108414.748623289,155.113
1108414.953321256,177.575
1108415.157837624,150.591
1108415.362040087,175.766
1108415.564773619,168.781
1108415.76902674,172.847
1108415.973312093,181.494
1108416.176635135,168.078
1108416.381249102,187.463
1108416.5846499,164.895
1108416.788260507,182.654
1108416.992269152,156.112
1108417.199933251,178.883
1108417.404604512,153.89
1108417.609228843,173.298
1108417.8137364,161.219
1108418.017852016,172.748
1108418.222909112,177.845
1108418.426760791,169.802
1108418.63010417,184.438
1108418.834570193,166.499
1108419.041999883,188.049
1108419.248107439,177.682
1108419.452196111,170.197
1108419.656759629,184.356
1108419.860802154,165.596
1108420.064654934,188.113
1108420.268610725,161.99
1108420.471796416,177.433
1108420.676601391,155.071
1108420.885693743,176.651
1108421.09202851,155.407
1108421.296072104,175.12
1108421.500365323,165.974
1108421.704065568,173.777
1108421.908857353,181.331
1108422.113370247,171.487
1108422.318158824,183.481
1108422.526644428,166.947
1108422.732165702,186.441
1108422.936110814,158.269
1108423.140598524,179.455
1108423.343600152,151.834
1108423.547955913,176.287
1108423.752169726,161.752
1108423.955963951,171.935
1108424.160520246,181.163
1108424.364416106,170.413
1108424.573401923,191.574
1108424.779093303,155.919
1108424.983900024,177.11
1108425.188582159,154.088
1108425.393137965,169.756
1108425.596805657,167.067
1108425.801402617,171.882
1108426.008482063,184.634
1108426.21370239,166.935
1108426.418285461,187.143
1108426.621632434,161.535
1108426.826906382,178.794
1108427.030761097,153.619
1108427.236093779,176.466
1108427.439644246,154.123
1108427.644122878,174.868
1108427.852535114,183.743
1108428.059338044,158.158
1108428.263424275,179.16
1108428.467516615,153.769
1108428.672591921,176.771
