timestamp,power_w
451.424442893,44.346
451.62579958,44.346
451.825945772,44.346
452.026073094,44.346
452.226199178,44.346
452.426330327,16.191
452.626449222,16.191
452.826539834,16.191
453.026622206,16.191
453.226701064,16.191
453.426808963,14.677
453.626922469,14.677
453.827011551,14.677
454.027094293,14.677
454.227180612,14.677
454.427266384,13.523
454.62735121,13.523
454.827436867,13.523
455.027519854,13.523
455.227603241,13.523
455.452203944,13.43
455.652653089,13.43
455.85278319,13.43
456.05286461,13.43
456.25294556,13.43
456.453027698,12.904
456.737491216,12.904
456.93758308,13.513
457.137737578,13.513
457.337945841,56.415
457.538040066,56.415
457.738161914,56.415
457.93824645,77.031
458.13833236,77.031
458.339268218,178.554
458.539400325,178.554
458.739520716,178.554
458.939633393,277.373
459.139785134,277.373
459.339904381,327.246
459.540114046,327.246
459.740253516,327.246
459.940398052,330.805
460.140532268,330.805
460.340647665,332.817
460.540775537,332.817
460.740907535,332.817
460.941054222,329.139
461.141181302,329.139
461.34130889,332.02
461.541437612,332.02
461.741558719,332.02
461.941675475,333.734
462.141790602,333.734
462.341912284,329.74
462.542041312,329.74
462.742193504,329.74
462.942657019,331.888
463.142774033,331.888
463.342894073,331.503
463.543033277,331.503
463.743184304,331.503
463.943302516,329.127
464.143413999,329.127
464.343537185,333.563
464.543667369,333.563
464.743784567,333.563
464.943902676,331.286
465.144030381,331.286
465.344168443,329.76
465.544293863,329.76
465.744415202,329.76
465.944544017,332.154
466.144694841,332.154
466.344819926,327.934
466.544932239,327.934
466.745046243,327.934
466.945164095,331.452
467.145289163,331.452
