timestamp,power_w
667643.644222033,76.786
667643.850169555,75.086
667644.055612064,73.611
667644.257610252,72.409
667644.475964743,71.619
667644.677913983,71.133
667644.883376705,70.642
667645.086246953,69.907
667645.28819661,69.664
667645.499072984,69.087
667645.708999521,197.807
667645.915693121,243.537
667646.117688949,256.988
667646.319681243,250.449
667646.52164935,241.85
667646.724485787,241.365
667646.927155581,228.969
667647.130186291,210.463
667647.332124046,218.146
667647.534096455,182.908
667647.736131664,166.716
667647.93811147,208.404
667648.14015348,228.671
667648.342147782,253.41
667648.54427375,273.752
667648.746526824,290.023
667648.948462047,273.542
667649.151628881,257.211
667649.355981606,280.035
667649.558990517,277.881
667649.778157305,216.666
667649.994044262,201.067
667650.213174583,195.8
667650.417286172,188.504
667650.637141778,184.649
667650.839718491,183.55
667651.062354783,183.487
667651.268085601,181.542
667651.470336087,181.349
667651.677585226,179.153
667651.881369,175.418
667652.086809023,182.582
667652.289403052,190.193
667652.491921951,194.917
667652.693949629,212.358
667652.895923755,201.05
667653.098600809,197.132
667653.300777153,208.556
667653.502772424,170.98
667653.718596457,159.389
667653.920593914,196.477
667654.123035299,226.919
667654.324975646,272.953
667654.535421591,259.322
667654.75478745,260.696
667654.957488506,288.582
667655.164198777,294.205
667655.368284243,296.884
667655.570800272,279.414
667655.774573295,258.356
667655.977781042,253.421
667656.180602627,260.522
667656.382563476,235.267
667656.59591029,227.862
667656.800018605,186.074
667657.007036117,182.347
667657.212796187,184.02
667657.42960881,184.327
667657.631564419,185.929
667657.83626518,177.112
667658.038228445,179.532
667658.240196016,183.68
667658.442153691,187.269
667658.644102868,180.252
667658.858513935,180.514
667659.063502902,188.165
667659.265497369,185.597
667659.468321363,189.951
667659.675665235,177.459
667659.87800816,182.54
667660.080217306,183.149
667660.284787653,194.017
667660.486720458,177.328
667660.726495202,178.003
667660.928672136,182.806
667661.130712272,183.047
667661.337493989,174.877
667661.539510253,172.379
667661.741495495,184.372
667661.943466731,189.467
667662.145461829,193.519
667662.347438203,169.159
667662.56503124,145.975
667662.76763182,138.128
667662.969586869,126.797
667663.17634791,138.22
667663.378307517,155.235
667663.580362612,133.229
667663.796264244,123.646
667663.998305057,137.033
667664.200239003,141.078
667664.402418895,142.153
667664.605908512,173.309
